530.679810625487,116520
530.68491870055,154119
530.690026692155,159932
530.695134600297,154487
530.700242424972,148335
530.705350166174,140720
530.710457823899,157229
530.715565398142,154125
530.720672888898,164610
530.725780296162,153843
530.730887619931,178064
530.735994860198,186018
530.74110201696,169118
530.74620909021,134860
530.751316079946,134742
530.756422986161,136141
530.761529808851,106567
530.766636548012,136298
530.771743203637,139109
530.776849775724,159542
530.781956264266,152653
530.78706266926,150244
530.7921689907,144038
530.797275228581,166161
530.8023813829,150618
530.80748745365,170951
530.812593440827,171748
530.817699344427,168057
530.822805164445,170099
530.827910900875,176546
530.833016553714,157477
530.838122122956,161405
530.843227608596,170331
530.84833301063,174945
530.853438329054,184058
530.858543563861,202547
530.863648715048,195598
530.86875378261,183979
530.873858766541,182210
530.878963666838,188645
530.884068483495,167928
530.889173216508,169400
530.894277865871,175770
530.899382431581,182624
530.904486913631,185273
530.909591312018,186616
530.914695626738,193730
530.919799857783,170571
530.924904005151,163892
530.930008068837,156301
530.935112048835,169140
530.940215945141,166879
530.94531975775,172520
530.950423486657,177640
530.955527131858,181382
530.960630693347,174047
530.965734171121,176513
530.970837565174,189655
530.975940875501,200789
530.981044102098,199642
530.98614724496,198252
530.991250304082,182488
530.996353279459,172692
531.001456171087,181876
531.006558978961,187660
531.011661703076,174517
531.016764343427,177736
531.021866900009,185841
531.026969372819,185005
531.03207176185,185320
531.037174067098,177592
531.04227628856,157522
531.047378426228,189593
531.0524804801,189025
531.05758245017,178716
531.062684336433,178651
531.067786138884,193179
531.07288785752,199609
531.077989492335,191368
531.083091043323,181475
531.088192510482,177826
531.093293893805,191209
531.098395193288,203019
531.103496408927,184528
531.108597540716,209690
531.113698588651,183754
531.118799552726,181464
531.123900432938,180405
531.129001229281,187930
531.134101941751,176327
531.139202570343,199803
531.144303115052,221875
531.149403575873,225222
531.154503952802,215575
531.159604245834,195483
531.164704454963,202940
531.169804580187,212981
531.174904621498,215698
531.180004578894,218312
531.185104452368,228628
531.190204241917,225755
531.195303947535,221506
531.200403569218,195428
531.205503106961,212946
531.210602560759,201346
531.215701930608,212859
531.220801216502,218606
531.225900418437,231817
531.230999536408,242628
531.236098570411,224278
531.241197520441,205458
531.246296386492,221763
531.251395168561,207329
531.256493866641,209107
531.26159248073,163922
531.266691010821,154469
531.271789456911,197307
531.276887818993,215357
531.281986097065,227945
531.28708429112,205931
531.292182401154,243605
531.297280427163,243332
531.302378369141,236151
531.307476227084,212916
531.312574000987,269972
531.317671690845,283987
531.322769296654,261634
531.327866818408,181671
531.332964256104,202959
531.338061609735,221178
531.343158879299,202637
531.348256064789,183885
531.353353166201,207107
531.35845018353,206932
531.363547116772,213517
531.368643965921,212828
531.373740730974,231285
531.378837411924,202700
531.383934008768,194080
531.389030521501,212356
531.394126950118,212331
531.399223294614,219750
531.404319554984,251044
531.409415731224,265820
531.41451182333,229141
531.419607831295,233111
531.424703755116,247767
531.429799594787,235094
531.434895350304,228969
531.439991021663,230187
531.445086608858,241306
531.450182111884,236946
531.455277530738,196010
531.460372865414,223325
531.465468115907,245266
531.470563282213,256735
531.475658364327,239220
531.480753362244,233800
531.485848275959,224638
531.490943105468,230362
531.496037850766,225370
531.501132511849,213073
531.50622708871,235635
531.511321581347,225706
531.516415989753,215163
531.521510313925,230493
531.526604553857,217413
531.531698709544,224608
531.536792780983,228972
531.541886768168,265197
531.546980671094,279273
531.552074489757,262627
531.557168224152,268859
531.562261874274,256432
531.567355440119,268094
531.572448921681,260068
531.577542318957,243786
531.58263563194,246918
